Channel,Num Spikes,Spike Freq (Hz),Mean Amp (µV),Median Amp (µV),CV of ISI,Num Bursts,Avg Spikes/Burst,% Spikes in Bursts,Degree Centrality,Betweenness Centrality,Clustering Coeff,Eigenvector Centrality,Community ID,z_score,P_coeff,Node Role
Ch 86,329,0.4062731862068176,1.1280243396759033,0.9200000166893005,1.002782940864563,0,,0.0,1.8448275862068966,0.0,0.31066337629230767,0.12973857532363675,1,1.7094381573552082,0.6461977138285305,Connector Hub
Ch 17,275,0.33959004282951355,1.173200011253357,-3.0,0.9480768442153931,0,,0.0,1.7413793103448276,0.0,0.3131496033501527,0.12053765831291385,1,-0.27711597747876854,0.6627499334473692,Connector
Ch 27,322,0.3976290822029114,1.5564285516738892,-1.5800000429153442,0.8614432215690613,1,4.0,1.2422360248447204,1.879310344827586,0.0,0.3107460577435677,0.12767145314875392,1,1.143784240410063,0.6564878816567274,Connector
Ch 37,311,0.38404548168182373,-0.43700966238975525,-3.6700000762939453,0.9912571907043457,0,,0.0,1.7586206896551724,0.0,0.3003568887395189,0.11993948068546272,1,-0.259955633165259,0.6525245576275219,Connector
Ch 47,291,0.35934802889823914,-1.5860137939453125,-3.9200000762939453,1.147762656211853,0,,0.0,1.8448275862068966,0.0,0.33052659155063707,0.16259819831670355,2,0.5657034333064316,0.6492108294082912,Connector
Ch 57,532,0.6569523811340332,0.024812031537294388,0.17000000178813934,0.9836874008178711,3,3.0,1.6917293233082706,1.9482758620689655,0.009981851179673321,0.28970831342752884,0.1278341845240575,1,-0.4207751993055381,0.6641264878894126,Connector
Ch 67,598,0.7384539842605591,-0.17548494040966034,-0.25,1.023308515548706,1,3.0,0.5016722408026756,2.0,0.03478523895946764,0.31587207201466777,0.13431906306489935,0,1.9476726824668966,0.6662971259052115,Connector Hub
Ch 77,275,0.33959004282951355,-0.45029085874557495,-2.5,1.1934553384780884,0,,0.0,1.7241379310344827,0.0,0.32193377418498004,0.12252611014684724,2,0.42560158377551216,0.6599422299405977,Connector
Ch 87,301,0.37169674038887024,-2.667807102203369,-4.170000076293945,1.003156065940857,0,,0.0,1.7586206896551724,0.0,0.3143520800030445,0.12645873858990095,1,-0.572892850067438,0.6636328355061835,Connector
Ch 28,298,0.3679921329021454,-2.695805788040161,-6.25,0.9565114974975586,1,3.0,1.006711409395973,1.8448275862068966,0.0,0.3065863745651799,0.1240050603851547,2,-0.4059674960958345,0.6548161746212691,Connector
Ch 38,304,0.3754013776779175,-3.8110198974609375,-6.704999923706055,1.0140929222106934,0,,0.0,1.8448275862068966,0.0,0.30788801249768627,0.13089120078944086,1,-0.1575410652062166,0.6576386279188104,Connector
Ch 48,268,0.3309459388256073,1.4538061618804932,-1.7100000381469727,1.0358129739761353,0,,0.0,1.8620689655172413,0.0,0.3109095405181354,0.12812872408459067,2,0.5543206811432123,0.6595420062525407,Connector
Ch 58,608,0.750802755355835,-0.1617598682641983,0.07999999821186066,1.020308017730713,2,3.0,0.9868421052631579,1.9827586206896552,0.030550514216575925,0.31619130448921806,0.13759802715821348,0,0.40411312166181745,0.661482960818242,Connector
Ch 68,558,0.6890590786933899,-0.4281899631023407,-0.5,0.9690667986869812,0,,0.0,2.0,0.018148820326678767,0.313524465080002,0.15242607066456795,0,0.8418988549740876,0.6653447014668462,Connector
Ch 78,544,0.6717708706855774,0.15487132966518402,0.17000000178813934,1.081570029258728,3,3.3333333333333335,1.8382352941176472,2.0,0.007864488808227465,0.3169249623003072,0.14377589061020513,0,0.4032956812436209,0.6617680751740438,Connector
