Channel,Num Spikes,Spike Freq (Hz),Mean Amp (µV),Median Amp (µV),CV of ISI,Num Bursts,Avg Spikes/Burst,% Spikes in Bursts,Degree Centrality,Betweenness Centrality,Clustering Coeff,Eigenvector Centrality,Community ID,z_score,P_coeff,Node Role
Ch 66,479,0.7983334064483643,-0.7215031385421753,-1.25,0.9326363205909729,0,,0.0,1.9827586206896552,0.024500907441016337,0.3206192366329594,0.1326046540085095,2,2.629369692166298,0.7289443230284876,Connector Hub
Ch 76,315,0.5250000357627869,0.8015238642692566,2.3299999237060547,0.9190479516983032,0,,0.0,1.9827586206896552,0.0,0.2925600890368836,0.13057896165886615,0,-0.9743806166766359,0.7458062586265173,Connector
Ch 86,301,0.5016667246818542,1.6756478548049927,3.75,1.1156171560287476,0,,0.0,2.0,0.0,0.3100015796860311,0.14077538280347565,2,0.03993434076436482,0.7445199508260587,Connector
Ch 17,359,0.5983334183692932,0.8657103180885315,2.5799999237060547,1.2065073251724243,2,3.0,1.6713091922005572,1.9827586206896552,0.00030248033877797946,0.30029848489363115,0.12168382374278267,0,0.4013319142149134,0.7487607433535077,Connector
Ch 27,357,0.5950000882148743,0.6618767976760864,2.1700000762939453,1.3659210205078125,3,3.0,2.5210084033613445,2.0,0.0,0.3089490265073158,0.13793260991341408,2,-0.5843685256152634,0.7461682607183586,Connector
Ch 37,384,0.64000004529953,0.7259114384651184,2.8299999237060547,1.3313068151474,1,3.0,0.78125,1.9655172413793103,0.009074410163339383,0.30452717886687636,0.12463272798558259,1,0.49461514807057627,0.7486140689978463,Connector
Ch 47,354,0.5900000333786011,2.4699716567993164,4.914999961853027,1.057644248008728,2,3.0,1.694915254237288,2.0,0.00030248033877797946,0.2918437140387337,0.12038072827424466,0,2.055073413140875,0.7418260328510954,Connector Hub
Ch 57,478,0.7966667413711548,-0.1048535481095314,-0.17000000178813934,0.9017015099525452,1,3.0,0.6276150627615062,1.9827586206896552,0.0075620084694494865,0.33860998157011246,0.1491037148781227,0,0.7652975655443676,0.7397243420138839,Connector
Ch 67,451,0.7516667246818542,-0.4309977889060974,-0.9200000166893005,0.93878173828125,3,3.3333333333333335,2.2172949002217295,1.9827586206896552,0.006200846944948579,0.3316188325037255,0.14805250748368629,2,0.7948378123623562,0.7419008104803695,Connector
Ch 77,283,0.47166672348976135,0.8878799080848694,2.4200000762939453,0.9374355673789978,1,3.0,1.0600706713780919,1.9310344827586206,0.0,0.29674260908192557,0.12945655774121295,1,-0.25938481304193745,0.7493312962221648,Connector
Ch 87,312,0.5200000405311584,0.8098075985908508,3.0850000381469727,0.9720765948295593,3,3.0,2.8846153846153846,2.0,0.0,0.30434468452370106,0.12547583919407798,1,1.1714584847704081,0.7487460827256542,Connector
Ch 28,372,0.6200000643730164,1.3960751295089722,3.5850000381469727,1.2224763631820679,0,,0.0,1.9655172413793103,0.0004537205081669692,0.31022683841106785,0.13489089350060132,3,0.6012881561985357,0.7407039424725789,Connector
Ch 38,320,0.5333333611488342,1.4702187776565552,4.170000076293945,1.1483074426651,2,3.0,1.875,1.9655172413793103,0.0,0.3068908607880975,0.1304216166014609,3,1.5485278423887292,0.7380231677984884,Connector Hub
Ch 48,363,0.6050000786781311,1.8054546117782593,3.6700000762939453,1.1733976602554321,3,3.3333333333333335,2.7548209366391188,2.0,0.001058681185722928,0.29809715497188566,0.1339097450326788,0,1.0615114210184315,0.7454070559409014,Connector
Ch 58,452,0.7533333897590637,-0.24161504209041595,-0.21000000834465027,1.0618126392364502,2,3.0,1.3274336283185841,2.0,0.02329098608590442,0.3106868149297892,0.13392161276900869,2,0.7947507260296276,0.7423573452273942,Connector
Ch 68,481,0.8016667366027832,0.09085240215063095,0.33000001311302185,0.9784505367279053,4,3.25,2.7027027027027026,2.0,0.034482758620689655,0.3084355830986044,0.13428284911875205,1,1.0740851603072357,0.7427217242938641,Connector
Ch 78,471,0.7850000858306885,-0.13414010405540466,-0.07999999821186066,1.1278308629989624,4,3.0,2.547770700636943,2.0,0.025408348457350273,0.31408550864104734,0.136714874847714,2,1.417155035012949,0.7365124474643645,Connector
